,sim_content,sin_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,stop_word_ratio,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,is_mail,comment_duplication,classifier_val
1721,0.5203623458230652,0.4082727355861162,1.5781916968974787,0.0,1,3.848830989409324,0.0,1,0.0,10.44806896995232,0.0,0,0,0,0,0.0,0
1722,0.3653618682257285,0.2848976299601346,2.13926381845669,0.0,1,4.604090037328765,0.0,0,0.0,10.447262860016084,1.0,0,0,0,0,0.0,0
1723,0.42963215302784125,0.3630593718487546,2.6807257115349152,0.0,1,5.898463947842023,0.0,0,0.0625,10.37961609416337,3.0,0,0,0,0,0.0,0
1724,0.39242494356830454,0.20938305739088947,1.3630699522746974,0.0,1,3.4660843942710127,0.0,0,0.0,10.350238112835292,0.0,0,0,0,0,0.0,0
1725,0.4626561290110843,0.35262527038578584,2.3289757694870814,0.0909090909090909,3,5.297458876789701,0.0,0,0.0,10.335033000879372,1.0,0,0,0,0,0.0,0
1726,0.524523098038865,0.3806882631060347,1.9003576164128004,0.0,1,4.060599244061724,0.0,0,0.16819047619047692,10.27469844394187,1.0,0,0,0,0,0.0,0
1727,0.5015525533613904,0.2744085707228234,2.02747883622407,0.0,1,4.455077643541297,0.0,0,0.0,10.24289107830306,1.0,0,0,0,0,0.0,0
1728,0.30984894588342465,0.31276023454749363,1.3630699522746974,0.0,1,3.314162084074354,0.0,0,0.0,10.201494972093004,0.0,0,0,0,0,0.0,0
1729,0.5065033558542346,0.3614217811002829,1.9003576164128004,0.0,1,4.568064377821367,0.0,0,0.0,10.191890002029831,1.0,0,0,0,0,0.0,0
1730,0.39908919409695,0.31908581867905494,1.08399268904421,0.0,1,3.5367623936858914,3.0,0,0.0,10.178111923830494,0.0,0,0,0,0,0.0,0
1731,0.27707612979705676,0.158571358354337,0.6873083347992307,0.0,1,1.9767454287641926,0.0,0,0.0,10.165444389545737,1.0,0,0,0,0,0.0,0
1732,0.3619448780318252,0.26705287176538967,1.7530900455565608,0.0,1,4.109448365999038,1.0,0,0.0,10.112654395344384,1.0,0,0,0,0,0.0,0
1733,0.3028762866438758,0.2036653035265252,2.02747883622407,0.0,1,4.7077535534179304,0.0,0,0.0,10.111922149417104,1.0,0,0,0,0,0.0,0
1734,0.3336380205404871,0.2067499640904359,1.3630699522746974,0.0,1,4.109448365999038,0.0,0,0.0,10.083538689391284,1.0,0,0,0,0,0.0,0
1735,0.3619207220939112,0.255951426968396,1.7530900455565608,0.0,1,3.6691356740459584,0.0,0,0.0,10.065332043912074,1.0,0,0,0,0,0.0,0
1736,0.3856375513120737,0.24830371118050085,1.3630699522746974,0.0,1,3.5367623936858914,0.0,1,0.0,10.064717131306729,0.0,0,0,0,0,0.0,0
1737,0.3040817326010487,0.24777486284764838,1.5781916968974787,0.0,1,3.791177848480098,0.0,0,0.0,10.03940632318147,0.0,0,0,0,0,0.0,0
1738,0.5484601280285151,0.3745954507675803,2.7373359446348124,0.0,2,6.014090910031051,4.0,0,0.0,10.02351861426178,4.0,1,1,0,0,0.0,1
1739,0.596277396959236,0.46745436188883194,3.232444841795873,0.1111111111111111,4,6.612096440953884,3.0,1,0.037037037037037,10.014449123423546,4.0,0,0,0,0,0.0,0
1740,0.4008825301108327,0.3432101519676985,1.5781916968974787,0.0,1,3.9582168355531064,1.0,0,0.0,10.004488459546918,0.0,0,0,0,0,0.0,0
1741,0.376279474431558,0.2715176445710153,1.9003576164128004,0.0,1,4.109448365999038,0.0,0,0.1428571428571428,10.003002725026725,0.0,0,0,0,0,0.0,0
1742,0.3731335798216809,0.27343784102629276,1.7530900455565608,0.0,1,3.6691356740459584,0.0,0,0.0,9.956367205155827,1.0,0,0,0,0,0.0,0
1743,0.45092126894634765,0.2682777962169119,2.3289757694870814,0.0,1,5.249172965272331,0.0,0,0.0,9.915236097126195,1.0,0,0,0,0,0.0,0
1744,0.596277396959236,0.4239853203773301,2.7373359446348124,0.0,2,5.846591545320896,0.0,1,0.0588235294117647,9.897898811497543,1.0,0,0,0,0,0.0,0
1745,0.36723787060433283,0.24577088355218693,2.2389865551620343,0.0,1,4.867557446850724,1.0,0,0.1,9.881234907964368,1.0,0,0,0,0,0.0,0
