com,sim_content,sin_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,stop_word_ratio,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,is_mail,comment_duplication,classifier_val
UgwZ5EERw90dWLWOk2N4AaABAg,0.13911495151509504,0.1420764095124866,6,0.0,1,38,0,0,0.0,5939.516666666666,0,0,0,0,0,0,0
Ugw78TF-JGUYISbM2Wp4AaABAg,0.21815627956264302,0.2789187916893682,8,0.125,1,51,0,0,0.0,5906.9,0,0,0,0,0,0,0
UgxghZ3FPXgp2xDd28R4AaABAg,0.35250070208722156,0.36804223782193046,24,0.04166666666666663,2,124,0,1,0.041666666666666664,5892.75,2,0,0,0,0,0,0
UgwLAX1LqiIx8eCp4ch4AaABAg,0.17762977251743262,0.20342619415093538,6,0.0,1,36,0,0,0.0,5883.25,0,0,0,0,0,0,0
Ugx5LMCnLHx9mvgtPm54AaABAg,0.45949659875203563,0.4924752843018441,32,0.09375,2,198,0,0,0.0,5882.266666666666,1,0,0,0,0,0,0
Ugy44EhzaIy3bLahjTN4AaABAg,0.19142884769816612,0.17341515303397143,9,0.0,1,42,0,0,0.0,5779.583333333333,0,0,0,0,0,0,0
Ugwb2EUI6gTCXrGQjAl4AaABAg,0.12972846616533718,0.12028936956846749,6,0.0,1,38,0,0,0.0,5756.116666666667,1,0,0,0,0,0,0
UgzGFY6hldc496tr_9t4AaABAg,0.15321022470383075,0.26817180190031475,3,0.0,1,18,0,0,0.0,5692.216666666666,0,0,0,0,0,0,0
UgzyG6xucLRXZVhGADF4AaABAg,0.5173694572468679,0.5043509075726023,50,0.07999999999999996,3,300,1,1,0.08,5684.916666666667,3,0,0,0,0,0,0
Ugzd2TsxpHjhdgM4Hot4AaABAg,0.10211772860890317,0.21494623091280576,4,0.0,1,22,0,0,0.25,5675.916666666667,0,0,0,0,0,0,0
UgyZVf64oumCLEc4kLh4AaABAg,0.38809154361957776,0.43527716370502506,25,0.07999999999999996,3,153,0,1,0.0,5671.383333333333,0,0,0,0,0,0,0
UgyVwYjPpHvAyu8NKPJ4AaABAg,0.16039427885816748,0.1641229211273951,55,0.1454545454545455,1,294,0,0,0.09090909090909091,5656.95,3,0,0,0,0,0,0
UgzFEMkmOb4JctGLqOR4AaABAg,0.18168562955803538,0.19746697380580427,22,0.0,2,121,0,1,0.0,5656.216666666666,2,0,0,0,0,0,0
UgwaoAWYAZKuZlgN0ml4AaABAg,0.12947109202181348,0.2574020745110775,3,0.0,1,20,0,1,0.0,5653.85,0,0,0,0,0,0,0
UgzaVQ9w7o6f79nlRk54AaABAg,0.43331788846891994,0.45939997656665066,27,0.18518518518518523,3,166,0,1,0.037037037037037035,5650.483333333334,2,0,0,0,0,0,0
Ugy2x-7EfaCwZgjr4uF4AaABAg,0.4293748869982389,0.44119282910265556,21,0.1428571428571429,3,125,0,1,0.09523809523809523,5644.183333333333,1,0,0,0,0,0,0
UgzK6SRH4QkalJyKwOF4AaABAg,0.29442405193284166,0.3841633237107653,19,0.0,4,114,0,1,0.21052631578947367,5644.0,1,0,0,0,0,0,0
Ugy5OlbGMr_nL5_FE9d4AaABAg,0.33251296641734873,0.4216200165683464,19,0.0,5,107,0,0,0.15789473684210525,5643.466666666666,1,0,0,0,0,0,0
UgzfRPDhxGJZnL4-6OV4AaABAg,0.39426356733114404,0.43029584764691464,52,0.07692307692307687,13,299,0,1,0.019230769230769232,5649.183333333333,0,0,0,0,0,0,0
Ugx8VOX8Q0u7O_X-Xkx4AaABAg,0.19075017202726377,0.28100821614171867,5,0.0,1,40,0,1,0.0,5618.85,0,0,0,0,0,0,0
UgyXa89lxCseVhuf5zF4AaABAg,0.31561112180972256,0.3734557522898105,14,0.0714285714285714,1,74,0,0,0.0,5578.4,1,0,0,0,0,0,0
UgxKcwENrKVwRkBUPqZ4AaABAg,0.2950474806179261,0.29052677772618524,31,0.09677419354838712,5,186,0,1,0.0,5576.433333333333,4,0,0,0,0,0,0
Ugx6qfBESpM9TTqX4rh4AaABAg,0.319810664828661,0.3872005016641906,14,0.0714285714285714,1,87,0,0,0.07142857142857142,5568.8,2,0,0,0,0,0,0
UgyUfWdo6_7pwR2pz914AaABAg,0.12822347087107291,0.1748025058721817,3,0.0,1,18,0,0,0.0,5558.783333333334,0,0,0,0,0,0,0
Ugzp1s0p6cj27M3EoGN4AaABAg,0.17482747216059308,0.14530547928637022,8,0.0,1,50,0,0,0.125,5539.2,0,0,0,0,0,0,0
UgxZ0aZeodIA8btzwRJ4AaABAg,0.07586510296737081,0.08253681722673535,3,0.0,1,13,0,0,0.0,5528.7,0,0,0,0,0,0,1
UgwLqlpVQ1dt9DUfbUR4AaABAg,0.3631162140271482,0.4965944333999374,28,0.0714285714285714,5,175,0,0,0.25,5525.416666666667,4,0,0,0,0,0,0
UgwyZAqXu2pAqXH2Jtp4AaABAg,0.21948414972149458,0.2078204331486346,11,0.0,1,60,0,0,0.09090909090909091,5514.083333333333,3,0,0,0,0,0,1
UgxmQIBIxZtHeVXBdU14AaABAg,0.3475345833432567,0.4158826610368152,17,0.05882352941176472,3,110,0,1,0.11764705882352941,5505.933333333333,0,0,0,0,0,0,0
UgxfhFZEGiHthEtxwEx4AaABAg,0.16923518235113663,0.2299253212776771,10,0.09999999999999998,1,56,0,0,0.4,5499.616666666667,0,0,0,0,0,0,0
Ugwom4bNSlpOnk85jTF4AaABAg,0.10530893539365223,0.1457027563988217,5,0.0,1,21,0,0,0.0,5494.716666666666,0,0,0,0,0,0,0
UgyMVoVatMiukU1YiCx4AaABAg,0.4001038771140471,0.46321535335435665,43,0.13953488372093026,5,259,1,0,0.09302325581395349,5494.383333333333,0,0,0,0,0,0.11696205834484039,0
UgwkuTi5LqvidlYo0oN4AaABAg,0.43862141842142477,0.4992827087707595,68,0.044117647058823484,4,448,1,0,0.0,5478.816666666667,1,0,0,0,0,0.11696205834484034,0
Ugy6VWJdnG88m7pCOWB4AaABAg,0.19027844266976787,0.2044386681045296,5,0.0,1,32,0,0,0.0,5462.616666666667,0,0,0,0,0,0,0
UgxBjc30bnRbulEo-rt4AaABAg,0.42312934027649635,0.4423221493347438,28,0.0,3,183,2,1,0.0,5411.683333333333,0,0,0,0,0,0,0
Ugzgd6b5XgpN3shXQ6B4AaABAg,0.5579315817527011,0.6110889878314485,41,0.07317073170731703,5,239,0,1,0.0,5402.7,3,0,0,0,0,0,0
UgxQ6u4DgU8i9jKUwlR4AaABAg,0.22596470124176202,0.27331017624683884,7,0.0,1,43,0,1,0.14285714285714285,5387.216666666666,1,0,0,0,0,0,0
UgxLs-awogu_ImltwZV4AaABAg,0.5342027207315122,0.555850236890719,64,0.046875,6,392,0,0,0.078125,5379.066666666667,1,0,0,0,0,0,0
UgyR_XUfEqUpUlQHcyB4AaABAg,0.19606536035162525,0.23022522940112514,5,0.0,1,31,2,0,0.0,5329.016666666666,0,0,0,0,0,0.0,0
UgzIQw6FydUNQdOYhZ94AaABAg,0.0619567287590453,0.11319161921081723,4,0.0,1,23,0,0,0.5,5319.0,1,0,0,0,0,0.0,0
Ugy9CTHZJGbWGpFBpSZ4AaABAg,0.6132420431956993,0.6814934676178677,72,0.16666666666666663,11,439,0,1,0.06944444444444445,5229.133333333333,2,0,0,0,0,0,0
Ugy7pnQuV9OhIg1tnCt4AaABAg,0.2297962525158008,0.320575305259026,7,0.0,1,53,0,0,0.0,5140.933333333333,1,0,0,0,0,0,0
UgyrHKLSwrv5a8aenXF4AaABAg,0.13824950640941427,0.17674540777370087,6,0.0,1,30,0,1,0.0,5091.433333333333,0,0,0,0,0,0,0
UgzSSsWs4h_89nlFtOp4AaABAg,0.12660253120492906,0.15767270376300824,4,0.0,1,24,0,0,0.0,5090.533333333334,0,0,0,0,0,0,0
UgwC89W6VwK7O1y1DXF4AaABAg,0.27798555999805424,0.3054231370917838,21,0.04761904761904767,1,133,6,0,0.0,5082.383333333333,2,0,0,0,0,0,0
UgyP0qvyRtF0RSzd_xx4AaABAg,0.1955248706467939,0.22403554161269226,19,0.0,5,90,1,0,0.0,5060.466666666666,1,0,0,0,0,0,0
Ugz-we9-1bi688y-wml4AaABAg,0.35377123294109686,0.417279547922277,12,0.08333333333333337,1,67,0,0,0.0,5040.166666666667,1,0,0,0,0,0,0
UgxoabHC72qOAZMwyKd4AaABAg,0.4803718064970434,0.5361650750833601,64,0.140625,8,426,1,1,0.046875,5034.483333333334,0,0,0,0,0,0,0
Ugw6U1WhizUIMpXCYOl4AaABAg,0.19992322191519965,0.22098149937079758,26,0.07692307692307687,1,130,0,0,0.15384615384615385,4994.233333333334,0,0,0,0,0,0,0
UgwJvyuMkc5wgY8Z2714AaABAg,0.4179661471081477,0.49230961490089037,32,0.125,2,191,0,1,0.125,4985.033333333334,4,0,0,0,0,0,0
Ugw2AheqTXNs1Lye15R4AaABAg,0.5265516936012709,0.5720379950781482,48,0.125,1,267,0,0,0.10416666666666667,4964.666666666667,2,0,0,0,0,0,0
Ugxa5t2tLZFJ2_ex7UF4AaABAg,0.37648413310057316,0.42604130502703946,21,0.04761904761904767,1,124,0,0,0.09523809523809523,4933.916666666667,1,0,0,0,0,0.0,0
Ugxw-WVePpSYjdhdZth4AaABAg,0.4774789348629336,0.524284357659941,40,0.09999999999999998,5,239,0,1,0.075,4912.083333333333,2,0,0,0,0,0,0
UgyVN0fZNbrDCxwT2Nh4AaABAg,0.2844617508173033,0.2950134629089126,5,0.0,1,33,0,0,0.0,4906.75,1,0,0,0,0,0,0
UgycAEK93Jsn_v4an3l4AaABAg,0.29890971222945817,0.349470173798686,15,0.0,2,86,0,1,0.06666666666666667,4902.283333333334,1,0,0,0,0,0,0
UgyIZzNM6o0tFnJOaDJ4AaABAg,0.26337431642907844,0.2690975575105393,12,0.0,2,72,0,0,0.0,4884.1,2,0,0,0,0,0,0
Ugxb5lK5QHjK9Afhuix4AaABAg,0.2223498992851255,0.2944252859826366,13,0.15384615384615385,3,71,0,1,0.15384615384615385,4873.3,0,0,0,0,0,0,0
UgwfcZvTb4GkWeaF2294AaABAg,0.09265664141730137,0.12310524581764273,3,0.0,1,15,0,0,0.0,4827.6,0,0,0,0,0,0,0
UgwsGgVKd2TMS6S6MkN4AaABAg,0.5365876870850754,0.5821731893510589,81,0.13580246913580252,13,465,2,1,0.037037037037037035,4808.266666666666,1,0,0,0,0,0,0
Ugz8p7HzFsQ4zVzQzx94AaABAg,0.2572361611937947,0.28137835338084555,17,0.0,4,99,1,0,0.17647058823529413,4798.783333333334,1,0,0,0,0,0,0
UgwiaEI-Vr4jLLFdzfp4AaABAg,0.02821510656030242,0.02583717852431727,2,0.0,1,9,0,0,0.0,4796.666666666667,0,0,0,0,0,0,0
Ugz4paCk4E7-UeYpSa54AaABAg,0.6257714311475441,0.6159912524837402,71,0.09859154929577463,2,437,5,0,0.014084507042253521,4767.65,3,0,0,0,0,0,0
UgwMOfE8UB9jJkAie6B4AaABAg,0.46539148590162716,0.491912763983035,33,0.09090909090909094,6,175,0,1,0.06060606060606061,4725.0,1,0,0,0,0,0,0
UgzCDXm6UdqJs3TW0Ud4AaABAg,0.10386810567142889,0.19761377147125606,2,0.0,1,13,0,0,0.0,4725.2,0,0,0,0,0,0,0
UgyLWiIfVsdEiWIUdcd4AaABAg,0.18505147562629698,0.1752508168007979,15,0.06666666666666665,1,73,1,0,0.0,4722.766666666666,1,0,0,0,0,0,0
UgzSXUhzvLsZ2d5enFh4AaABAg,0.05216446456345658,0.07005938059445938,4,0.0,1,20,0,0,0.0,4721.416666666667,0,0,0,0,0,0,0
UgxuIoaL_nguvvxhUK54AaABAg,0.4986483252551329,0.5367366027845009,32,0.0625,1,209,0,0,0.0,4698.866666666667,2,0,0,0,0,0,0
UgyugwqV0QO6mK9QxvZ4AaABAg,0.38409916717136483,0.42084810171739206,16,0.125,1,88,0,0,0.0,4677.766666666666,0,0,0,0,0,0,0
Ugw1ezpO3fLvNQPdgWV4AaABAg,0.328303200679557,0.360325946719467,13,0.0,1,80,0,0,0.0,4650.416666666667,1,0,0,0,0,0,0
UgxIJXksJ-M4BX0rbYl4AaABAg,0.4342035717404968,0.5186765589058383,38,0.052631578947368474,8,210,0,1,0.05263157894736842,4626.166666666667,1,0,0,0,0,0,0
Ugxn-COwDtsHWaYbJ1B4AaABAg,0.3430155551573316,0.400868785421241,17,0.0,1,100,0,0,0.0,4620.1,0,0,0,0,0,0,0
UgwpV-4hnT93iCUV9BN4AaABAg,0.20794820875047146,0.21707296437948503,4,0.0,1,25,0,0,0.0,4619.083333333333,0,0,0,0,0,0,0
Ugytt5xaMF1NVRXVi9h4AaABAg,0.1863373963683305,0.1744442142284046,25,0.07999999999999996,2,138,0,0,0.12,4602.45,1,0,0,0,0,0.0,0
Ugw-7DYLEFAYKrGdmJl4AaABAg,0.3372646095185668,0.3552205382981682,11,0.0,1,70,0,0,0.0,4602.266666666666,0,0,0,0,0,0.0,0
Ugy_DzZQKVJfTIttRWx4AaABAg,0.25538073121282134,0.2997271313541805,14,0.0,2,80,0,0,0.0,4584.933333333333,0,0,0,0,0,0,0
UgwcBE-kxp3mmPXxdvZ4AaABAg,0.19555402023040028,0.2979452975427697,5,0.19999999999999996,1,32,0,0,0.0,4583.933333333333,0,0,0,0,0,0,0
Ugw7TIsyu7CHCcHeebt4AaABAg,0.05317094606897838,0.046137857397987855,3,0.0,1,22,0,0,0.0,4535.766666666666,0,0,0,0,0,0,0
UgyITJ_WmuFwoh8blgx4AaABAg,0.4783368219183134,0.518218889150791,38,0.07894736842105265,1,238,0,1,0.0,4500.8,1,0,0,0,0,0,0
UgwkLvD4gQusH0mpjQ94AaABAg,0.3868797028355391,0.3815010938677765,8,0.0,1,53,0,1,0.0,4498.4,1,0,0,0,0,0,0
UgzIJ9RjEqS7C_2NL4h4AaABAg,0.14854958246720754,0.18028604615913246,3,0.0,1,14,0,0,0.3333333333333333,4478.9,0,0,0,0,0,0,0
Ugy5wcfJVqf_yJFfG9t4AaABAg,0.4169667950477643,0.4491774444972518,22,0.045454545454545414,5,125,0,1,0.0,4469.966666666666,3,0,0,0,0,0,0
UgxnG64Vjw1ZGr5JSOh4AaABAg,0.4461320920659744,0.4409707433299636,14,0.0,1,102,0,0,0.14285714285714285,4469.516666666666,0,0,0,0,0,0,0
UgwZyY__xFJ9M4zq3XN4AaABAg,0.19954732299495487,0.35795039529694,7,0.0,1,52,0,0,0.0,4449.433333333333,0,0,0,0,0,0,0
Ugxu-Bj2UgrmCyoxjjl4AaABAg,0.18821250902933873,0.21442988125994072,7,0.1428571428571429,1,34,0,0,0.42857142857142855,4445.416666666667,0,0,0,0,0,0,0
Ugw03x4VTlyFq0kEcOV4AaABAg,0.44186034196867907,0.4946902663382732,52,0.17307692307692313,6,269,3,1,0.1346153846153846,4442.1,3,0,0,0,0,0,0
Ugzh-LZCOb8AasOyCGJ4AaABAg,0.30754667677656594,0.31736949719103347,21,0.04761904761904767,3,116,0,1,0.047619047619047616,4431.5,1,0,0,0,0,0,0
Ugy_AG9x9oGIj9DV77x4AaABAg,0.29604190049758256,0.30383865768444435,15,0.06666666666666665,1,88,0,0,0.2,4429.8,0,0,0,0,0,0,0
UgyEZqyEN3cVl2Ce8Gt4AaABAg,0.35040278827242544,0.41034050074934153,16,0.125,3,93,0,1,0.3125,4420.733333333334,1,0,0,0,0,0,0
Ugzc5pyeOVvTad6u_RF4AaABAg,0.07336459526061659,0.09520380663997755,4,0.0,1,15,0,0,0.0,4394.816666666667,0,0,0,0,0,0,0
UgwZ8_zyB9obZCUYJ754AaABAg,0.14218893896489448,0.22150455274900469,4,0.0,1,22,0,0,0.25,4372.85,0,0,0,0,0,0,0
UgzzSINmnBLwluaPseV4AaABAg,0.3886255919443189,0.4502641694137506,8,0.0,1,58,1,0,0.0,4368.9,0,0,0,0,0,0,0
UgzFoChJZsYeHvddxdh4AaABAg,0.09468423973976038,0.10449256723261115,7,0.0,1,37,0,0,0.0,4365.983333333334,0,0,0,0,0,0,0
UgwbK3oXPTBvmwmEYol4AaABAg,0.4479667408247108,0.5419447261618073,36,0.13888888888888884,3,204,0,0,0.027777777777777776,4341.916666666667,2,0,0,0,0,0,0
UgwtQCd7iz0q4LHUcgF4AaABAg,0.4121738202071581,0.4322435706033351,22,0.09090909090909094,2,126,1,0,0.09090909090909091,4331.6,2,0,0,0,0,0,0
Ugxej3vb9sqvw-IPXDB4AaABAg,0.3244065300881747,0.35583765578020315,8,0.0,1,60,0,0,0.0,4323.9,0,0,0,0,0,0,0
UgxtvA_aiHBr_8nBTlN4AaABAg,0.28482864705897737,0.28310128323611333,13,0.07692307692307687,1,62,0,0,0.15384615384615385,4313.116666666667,1,0,0,0,0,0,0
UgzKj1UkYa3u7r6PK_J4AaABAg,0.1747549285430255,0.20484539292025308,20,0.0,1,119,1,0,0.05,4283.066666666667,1,0,0,0,0,0,0
UgwQPdOnIIMsbXXLQpN4AaABAg,0.17324074229398584,0.17937669266364129,6,0.0,1,25,13,1,0.0,4277.8,0,0,0,0,0,0,0
Ugx0U6U-2mK-sN1fzXZ4AaABAg,0.3730275501603523,0.4242511946855068,26,0.038461538461538436,2,136,0,1,0.07692307692307693,4268.533333333334,6,0,0,0,0,0,0
UgwX68cFZJTaXvWTnOd4AaABAg,0.043378271089394634,0.059457322525309185,6,0.5,1,17,0,1,0.0,4259.666666666667,0,0,0,0,0,0.0,0
UgxMxELDu9jOJxCr5Np4AaABAg,0.21689001530915752,0.19309816099333954,7,0.0,1,40,0,0,0.0,4258.5,1,0,0,0,0,0,0
UgwIKlQ3FzWmUKQ40_R4AaABAg,0.15127684683808892,0.286621727241196,4,0.0,1,22,0,0,0.0,4249.116666666667,0,0,0,0,0,0,0
UgyHjaqJ-fs1yP0uTal4AaABAg,0.42610792768133715,0.4137826987143727,24,0.125,3,128,0,1,0.0,4247.383333333333,0,0,0,0,0,0.0,0
Ugywf5QCoBFUWFZ7Qfh4AaABAg,0.5356335250736389,0.5599407505292281,83,0.27710843373493976,6,528,1,1,0.0,4237.55,0,0,0,0,0,0,0
UgwvsVrKJ0oE5de748N4AaABAg,0.42893597504245456,0.46832698011250895,38,0.10526315789473684,4,231,1,0,0.0,4221.266666666666,1,0,0,0,0,0,0
UgxEj6Sueq8Vo1T9gJx4AaABAg,0.23335989462922713,0.37482124915967874,8,0.0,2,48,0,1,0.25,4196.983333333334,0,0,0,0,0,0,0
UgxaJKIEc_o7XNCr8td4AaABAg,0.3184710591947774,0.29202263009135365,13,0.0,2,73,0,1,0.0,4194.816666666667,1,0,0,0,0,0,0
UgwjN2VCvbh8h0o1CVd4AaABAg,0.169818519432066,0.17513180237804188,10,0.0,1,62,0,0,0.0,4189.216666666666,0,0,0,0,0,0,0
Ugw9aqWLHBY5RdxH96h4AaABAg,0.43955280266628977,0.48078927415509654,36,0.05555555555555558,1,216,0,0,0.05555555555555555,4175.95,1,0,0,0,0,0,0
UgyC11yjA4Nt927IuQR4AaABAg,0.4133998899713074,0.4587570381135794,28,0.1071428571428571,4,172,0,0,0.07142857142857142,4162.25,2,0,0,0,0,0,0
UgyMsntmUUz-GT_4gyx4AaABAg,0.42152915232301513,0.45642623887268036,15,0.0,1,94,2,0,0.13333333333333333,4161.783333333334,1,0,0,0,0,0,0
UgwD3ChMlp7gxT2e45l4AaABAg,0.36788965770917326,0.3655761075745262,19,0.052631578947368474,3,121,1,0,0.0,4136.55,4,0,0,0,0,0,0
UgxZi-p_QDuG1kqeaDR4AaABAg,0.28076381068307926,0.32965339919492476,19,0.10526315789473684,1,103,0,1,0.2631578947368421,4129.016666666666,1,0,0,0,0,0,0
UgxUeRPCQGA3OUZkfeV4AaABAg,0.16517300661753267,0.17923254709786662,6,0.0,1,34,0,0,0.16666666666666666,4095.2833333333333,0,0,0,0,0,0,0
UgxIzeSqW-aazafh2Rd4AaABAg,0.22910943612702558,0.25500169868039063,2,0.0,1,12,0,0,0.0,4095.0333333333333,0,0,0,0,0,0,0
Ugx-N2EnuehiRKwdSaZ4AaABAg,0.14267761274290902,0.1304517842113965,6,0.0,1,32,0,1,0.0,4085.016666666667,1,0,0,0,0,0,0
UgyUA2rih19MWEUrN3F4AaABAg,0.3537535636721099,0.306139037920359,21,0.04761904761904767,2,122,0,1,0.09523809523809523,4079.45,2,0,0,0,0,0,0
Ugw5UI6iBGwE-6jVJu14AaABAg,0.22078831803516688,0.22541356775542223,11,0.09090909090909094,1,81,2,0,0.09090909090909091,4069.633333333333,1,0,0,0,0,0.0,1
UgyehfXKXWkM88Y9xBd4AaABAg,0.4353433457715096,0.48653035151866386,28,0.0357142857142857,4,166,0,0,0.07142857142857142,4043.116666666667,5,0,0,0,0,0,0
UgwLZvQGhnxyt9W5CDx4AaABAg,0.0818242238548795,0.12619398446913363,3,0.0,1,12,0,1,0.0,4029.5833333333335,0,0,0,0,0,0,0
UgwdwAEWXG61W1KjVWR4AaABAg,0.21549425154433954,0.21075578844783183,13,0.0,1,87,3,0,0.0,3996.6,1,0,0,0,0,0,1
Ugzbq-t8wB9f9mxeh1x4AaABAg,0.21629879647849132,0.22746543918004822,12,0.08333333333333337,1,63,0,0,0.3333333333333333,3973.5666666666666,1,0,0,0,0,0,0
UgwyZZfapIk5Za3Bldt4AaABAg,0.18329554896461273,0.3095969720665161,3,0.0,1,22,0,0,0.0,3966.9666666666667,0,0,0,0,0,0,0
UgyWwroEZWsjJF9s7jJ4AaABAg,0.390121066194718,0.46423294080595795,29,0.13793103448275867,1,157,0,0,0.10344827586206896,3949.25,2,0,0,0,0,0,0
UgxrNrT7tNIh-5_cizJ4AaABAg,0.12115603891323777,0.10713228595195706,4,0.0,2,22,0,0,0.0,3827.55,0,0,0,0,0,0,0
Ugy9VdoE3dd2tZDxVKl4AaABAg,0.6431407729717544,0.65167403241945,243,0.2016460905349794,15,1492,36,1,0.02880658436213992,3792.85,17,1,1,0,0,0,0
UgyoigdlFHx9YRsJ79h4AaABAg,0.17305966920210725,0.2214995706596249,5,0.0,1,28,0,0,0.0,3682.2833333333333,0,0,0,0,0,0,0
Ugykq_GTtxW7Oprl1XN4AaABAg,0.13841992792782296,0.1427690466663283,5,0.0,1,23,0,0,0.2,3671.6666666666665,1,0,0,0,0,0,0
Ugxl1E_pOQQgr9rzFTR4AaABAg,0.3745798978522554,0.3984705276323989,24,0.04166666666666663,4,133,0,0,0.125,3660.8166666666666,2,0,0,0,0,0,0
UgzjjwHslQbqvyioDZR4AaABAg,0.3552080081922371,0.40490281145604584,13,0.0,1,86,0,0,0.0,3642.4166666666665,0,0,0,0,0,0,0
UgzvGEeAX7cWkz9nKxd4AaABAg,0.6080197716417747,0.6135923379109797,69,0.1159420289855072,8,389,1,0,0.043478260869565216,3641.8,5,0,0,0,0,0,0
UgyWn94pAt4myoPxqsd4AaABAg,0.3048513745491439,0.3680802554036607,15,0.0,3,89,0,1,0.06666666666666667,3639.633333333333,1,0,0,0,0,0,0
UgwvlIcP36KFtUKOJTZ4AaABAg,0.5963506415430048,0.6832274645043103,175,0.26857142857142857,10,1027,5,0,0.017142857142857144,3635.0,7,0,0,0,0,0,0
Ugwdo3QDFYm_3iD_8fN4AaABAg,0.18328613835285923,0.3063216811845777,9,0.11111111111111116,2,55,0,1,0.0,3623.6,0,0,0,0,0,0,0
UgzPWrB6U9nte78JE-B4AaABAg,0.23237535641161325,0.2703546202237297,16,0.0,3,83,0,0,0.125,3616.8333333333335,1,0,0,0,0,0,0
Ugx1ygb3aF-S-d3vd4d4AaABAg,0.19735892004343308,0.20593678210407293,14,0.0,1,63,0,0,0.14285714285714285,3615.7833333333333,0,0,0,0,0,0,0
UgzF7HUlTv0YGqbUZLt4AaABAg,0.40194263231943805,0.42228882373559523,22,0.09090909090909094,1,133,0,0,0.0,3607.3166666666666,2,0,0,0,0,0,0
Ugys9rtMR-lUCrOsfox4AaABAg,0.12600712731104455,0.17720783391300307,10,0.0,1,61,1,0,0.2,3566.7,0,0,0,0,0,0,0
UgzDemzt_-tNtsj8VRh4AaABAg,0.18792122352883142,0.24178675564660235,8,0.0,1,38,0,1,0.125,3560.1833333333334,1,0,0,0,0,0,0
Ugw8zZnGaWWSX1bunSp4AaABAg,0.3402564235544249,0.3318984464585142,17,0.17647058823529416,1,104,0,0,0.0,3548.3333333333335,0,0,0,0,0,0,0
UgxogNpRao4Gb04EB6h4AaABAg,0.35618865921375614,0.38662926577993806,13,0.0,1,83,0,0,0.07692307692307693,3545.2166666666667,0,0,0,0,0,0,0
UgyolF4-TiF7XpvwpEB4AaABAg,0.10296753229320252,0.18031688252025097,3,0.0,2,19,0,1,0.0,3540.483333333333,0,0,0,0,0,0,0
Ugwboick1txFXd_nQEd4AaABAg,0.5127819943617018,0.5489806359295237,45,0.0444444444444444,3,272,2,1,0.08888888888888889,3539.133333333333,3,0,0,0,0,0,0
Ugy9dvG3utQYkQOVn3J4AaABAg,0.262237231756144,0.2494955541950874,11,0.0,1,58,0,0,0.0,3532.05,1,0,0,0,0,0,0
UgyP9iu6j2Fcr5KPshJ4AaABAg,0.42664205013170614,0.4693239459409568,36,0.05555555555555558,6,220,0,1,0.027777777777777776,3509.366666666667,0,0,0,0,0,0,0
UgzMhRrqcaDb_QQQV154AaABAg,0.34535514864058325,0.40182698844244374,23,0.08695652173913049,1,150,0,0,0.043478260869565216,3493.766666666667,1,0,0,0,0,0,0
UgwGbXJ16YIf0vfZLYR4AaABAg,0.3785508043480157,0.40637146283579495,18,0.0,1,100,0,0,0.1111111111111111,3492.6666666666665,3,0,0,0,0,0.0,0
Ugw0-DISBmxpz5wBCUx4AaABAg,0.44828375757916983,0.5188553259190136,31,0.032258064516129004,6,181,0,0,0.12903225806451613,3482.616666666667,3,0,0,0,0,0,0
UgxnDDpzRsrUR6la5Cl4AaABAg,0.32914555196446416,0.39764961447079405,16,0.0,1,116,1,0,0.125,3466.6666666666665,2,0,0,0,0,0.0,0
Ugz31cOuYMmiA2wU8iZ4AaABAg,0.368081731905297,0.44420783169237654,15,0.06666666666666665,3,81,0,0,0.26666666666666666,3464.25,2,0,0,0,0,0,0
Ugye7nv3xZmNWtfMlM94AaABAg,0.48622596471769775,0.4487513194668286,31,0.06451612903225812,2,174,0,0,0.0967741935483871,3452.7,2,0,0,0,0,0,0
Ugz5cJaUuv1M50iSonZ4AaABAg,0.2925164142565747,0.3791531755929238,12,0.0,1,65,0,0,0.0,3429.6666666666665,0,0,0,0,0,0,0
Ugw6ONrr-xWUzrh1S6p4AaABAg,0.39803328924634324,0.4897746766555658,31,0.09677419354838712,3,180,0,1,0.03225806451612903,3427.9333333333334,4,0,0,0,0,0,0
Ugy1d6mDf04nqrLDnnB4AaABAg,0.30593802291785077,0.301403787268109,22,0.18181818181818177,1,96,0,0,0.045454545454545456,3425.8,1,0,0,0,0,0,0
UgwzSF2RHcmAuXXC3qF4AaABAg,0.39804204991674563,0.4669322117450387,16,0.0,3,107,1,0,0.125,3417.5833333333335,1,0,0,0,0,0,0
UgzEQY2IbtBUFVAqVhZ4AaABAg,0.3253625116793859,0.39407857608400937,19,0.0,1,120,0,0,0.10526315789473684,3412.483333333333,0,0,0,0,0,0,0
UgyhQDf9yxABAtu8Om54AaABAg,0.1607593419067861,0.24951113595269617,9,0.11111111111111116,1,59,1,0,0.0,3407.483333333333,0,0,0,0,0,0,0
UgxhMwUn-7eB5-6PGOV4AaABAg,0.333484570201751,0.2950229078477509,34,0.05882352941176472,3,196,0,1,0.11764705882352941,3431.3,2,0,0,0,0,0,0
Ugwt5OSa4MrWxmgz0Gl4AaABAg,0.5588297343759584,0.5624773670367346,86,0.12790697674418605,11,504,7,1,0.09302325581395349,3398.1833333333334,5,0,0,0,0,0,0
