,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam
6155,0.1679706032301713,0.1704414201169614,1.2493667550944338,0.0,1,3.1354942159291497,0.0,0,15.381318718457598,0.0,0,0,0,0.0,0
6156,0.3316706047177128,0.29342718578246696,2.4039818902358454,0.05,1,4.787491742782046,0.0,0,15.017446837816806,0.05,0,0,0,0.0,0
6157,0.36197318440973647,0.4230004044866699,2.652792475659107,0.1666666666666666,1,5.108366782589594,0.0,0,14.956650220777282,0.0,0,0,0,0.0,0
6158,0.3325494011365868,0.3525422765046565,2.542816588654801,0.0,3,5.081404364984463,0.0,1,12.585240924255846,0.08,0,0,0,0.0,0
6159,0.16310414577122753,0.18865041186115936,1.011389276208988,0.0,1,3.1780538303479458,3.0,0,12.155083104181879,0.0,0,0,0,0.0,0
6160,0.1895209640793168,0.33012679640429576,1.2493667550944338,0.0,1,3.4965075614664802,0.0,0,10.773914333774568,0.0,0,0,0,0.0,0
6161,0.12301299765699941,0.2846334820805378,0.6577184652347845,0.0,1,2.8903717578961645,0.0,0,10.701132431453923,0.0,0,0,0,0.0,0
6162,0.14768278947972957,0.13524155332119359,1.7815818553180407,0.0,1,3.871201010907891,0.0,1,10.255622193917285,0.0,0,0,0,0.0,0
6163,0.1942662727066214,0.2251348659922822,1.7815818553180407,0.0,2,3.9318256327243257,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6164,0.07730585207624183,0.08452611040852732,1.2493667550944338,0.0,1,3.1354942159291497,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6165,0.1365086849428412,0.1900320938063162,2.4039818902358454,0.15,2,4.6913478822291435,6.0,0,37.516380508096994,0.05,0,0,0,0.0,0
6166,0.3422720379969521,0.350827387798162,1.9412710549028964,0.0,1,4.060443010546419,0.0,1,37.516380508096994,0.1,0,0,0,0.0,0
6167,0.19809206761507722,0.291072556278661,1.426888666448961,0.0,1,3.295836866004329,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6168,0.11005503565183261,0.18497018487229122,0.6577184652347845,0.0,1,2.1972245773362196,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6169,0.09309850745820564,0.1633762905005059,1.2493667550944338,0.0,1,3.332204510175204,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6170,0.24138121220714068,0.25625140721600226,2.172002912771959,0.0,1,4.442651256490317,1.0,0,37.516380508096994,0.0714285714285714,0,0,0,0.0,0
6171,0.4264817396266456,0.459221502768938,2.82021176501448,0.0749999999999999,3,5.108366782589594,0.0,1,37.516380508096994,0.125,0,0,0,0.0,0
6172,0.26487018224385056,0.2576937782186495,2.7434161782712216,0.0857142857142857,3,5.108366782589594,4.0,0,37.516380508096994,0.1714285714285714,1,1,0,0.0,1
6173,0.36023032365802576,0.3842135146623218,2.566733632155517,0.1538461538461538,2,5.108366782589594,6.0,0,37.516380508096994,0.1538461538461538,0,0,0,0.0,0
6174,0.17058286514477886,0.1761145655634777,1.2493667550944338,0.0,1,3.4011973816621555,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6175,0.2412312850436067,0.25563381221917963,1.426888666448961,0.0,1,3.332204510175204,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6176,0.0,0.011290767892969882,0.6577184652347845,0.0,1,2.1972245773362196,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6177,0.06407452399721048,0.1842840042957497,1.011389276208988,0.0,1,2.772588722239781,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6178,0.2557840932574084,0.22373121209560176,2.517770443339503,0.0416666666666666,3,4.7535901911063645,2.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6179,0.21376321289753974,0.2610054891061518,2.067766531677414,0.0833333333333333,1,4.174387269895637,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6180,0.04891671405360754,0.11924307397697359,1.011389276208988,0.0,1,2.833213344056216,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6181,0.337393258572151,0.36876611498613443,2.8478832172455744,0.125,3,5.108366782589594,2.0,1,37.516380508096994,0.0208333333333333,0,0,0,0.0,0
6182,0.16599765203310907,0.1319561106133922,2.172002912771959,0.0714285714285714,1,4.1588830833596715,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6183,0.10109114288033554,0.13168681779379643,1.2493667550944338,0.0,1,2.9444389791664403,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6184,0.09992751187715883,0.15402475546049144,1.426888666448961,0.0,1,3.367295829986474,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6185,0.2822242389646302,0.30503304085269145,2.371394013994283,0.1052631578947368,1,4.770684624465665,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6186,0.2899866147288549,0.28174637655947243,2.1221975068919443,0.0,1,4.406719247264253,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6187,0.2118557022753784,0.2978043668602972,1.567510066475342,0.0,1,3.4657359027997265,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
