cid,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam 
Ugx7YoWd9H8L9_XnYwF4AaABAg,0.1778074238135886,0.13814107580375068,7,0.0,1,36,0,0,182727.0,0.0,0,0,0,0,0
Ugw3DRg8IuILl8ARSkV4AaABAg,0.26118824489736003,0.3119857171356864,12,0.0,4,70,0,0,182581.0,0.0,0,0,0,0,0
UgxGoepXqAaZyJ1AqGZ4AaABAg,0.24113429041587797,0.3012626799086963,24,0.0,3,125,6,0,176542.0,0.041666666666666664,1,1,0,0,1
UgzV8VZm40v-TBxrDgN4AaABAg,0.45328803149734836,0.44521202611858085,17,0.0,1,105,0,0,174976.0,0.11764705882352941,0,0,0,0,0
UgwNa8MC7t9ADTiN55N4AaABAg,0.18995006940757572,0.31093773437252,9,0.0,2,53,0,1,174801.0,0.1111111111111111,0,0,0,0,0
UgwRKVlY4aGY5UuTUoh4AaABAg,0.16578733249759675,0.3539706222277232,2,0.0,1,12,0,1,173391.0,0.0,0,0,0,0,0
UgxutXPlNtequvymRYV4AaABAg,0.24485393398103525,0.2984913481330368,16,0.0,3,97,0,1,173278.0,0.0,0,0,0,0,0
UgzfsGDyc3qJBwd87n14AaABAg,0.4435288945821613,0.48375790951779685,35,0.08571428571428574,1,200,0,0,170986.0,0.08571428571428572,0,0,0,0,0
Ugw-fIGtJJmSM1iftbl4AaABAg,0.2671450919513785,0.29791886905273113,17,0.05882352941176472,3,85,0,0,170030.0,0.058823529411764705,0,0,0,0,0
Ugxtmz3OgpBSBFAU45V4AaABAg,0.33285295460525294,0.32255594613027333,9,0.0,1,53,0,0,168934.0,0.2222222222222222,0,0,0,0,0
UgypOZn1h-y91VbD5ep4AaABAg,0.34089475622690757,0.3562465908360879,7,0.0,1,44,0,0,168470.0,0.0,0,0,0,0.2536679408004831,0
Ugz-YBWBUworSJzY0794AaABAg,0.40144636850498905,0.43234856447409187,71,0.09859154929577463,3,433,21,1,167961.0,0.04225352112676056,0,0,0,0,0
UgxVQ-Wp7q5Vfrq9odp4AaABAg,0.0692537317963499,0.18305968929054442,6,0.0,1,28,0,0,165359.0,0.0,0,0,0,0,0
UgyetXCnqJ9sh7wTNMl4AaABAg,0.30828250568052695,0.3163910106425338,3,0.0,2,25,0,1,161603.0,0.0,0,0,0,0,0
Ugx7xHkP9fr7JQB2FeF4AaABAg,0.1626145972027224,0.3089158692661293,7,0.0,1,47,0,0,161074.0,0.0,0,0,0,0,0
UgxGZk_gcuRhNkz0p354AaABAg,0.2766693151205199,0.3035238634582563,16,0.125,1,78,0,0,160094.0,0.0625,0,0,0,0,0
UgxqpsFRTrrvhnNQPhV4AaABAg,0.20536902519587885,0.2891851761343663,3,0.0,1,17,0,0,157195.0,0.0,0,0,0,0,0
UgxxkKRaZ1JhUYLqvxt4AaABAg,0.2261950031064464,0.27384926346607397,7,0.0,1,35,0,0,156465.0,0.14285714285714285,0,0,0,0,0
Ugy3FIdfRUTwAab35vV4AaABAg,0.4261895934892878,0.45122618467434833,25,0.040000000000000036,3,148,0,0,156329.0,0.0,0,0,0,0,0
UgwKe7fJGLi_BHmm20d4AaABAg,0.44216916341242657,0.4632441032059887,30,0.033333333333333326,1,170,0,0,140197.0,0.0,0,0,0,0,0
UgwJ6htG49Xg8aDSFdR4AaABAg,0.4108879423487637,0.47080082369764936,15,0.06666666666666665,4,112,0,0,138177.0,0.13333333333333333,0,0,0,0,1
UgweJFlT1VaoPhqnzGd4AaABAg,0.3780555828568318,0.3455528514672543,13,0.0,1,79,0,1,137426.0,0.0,0,0,0,0,0
Ugw99p68IEE-O6iaZ1p4AaABAg,0.24207522465926004,0.39738965914679125,11,0.0,2,59,0,0,136511.0,0.0,0,0,0,0,0
UgyN7CAeBazuWw1wSeB4AaABAg,0.2789650809509896,0.27045989224738043,10,0.0,1,63,0,0,136036.0,0.0,0,0,0,0,0
UgyFkKsnHpNwN6O-IrZ4AaABAg,0.056586170896783965,0.05905072900073337,3,0.0,1,17,0,0,133231.0,0.0,0,0,0,0,0
Ugz4bkf46pvm1jjlOEd4AaABAg,0.32370890682676606,0.3360174573206271,16,0.1875,1,84,0,0,129378.0,0.0625,0,0,0,0,0
Ugwn2a2EzKYGhc0ngYF4AaABAg,0.2214974290897894,0.21669254655253817,7,0.0,1,43,0,1,127357.0,0.0,0,0,0,0,0
UgxPRo0bUERU-6WrbwZ4AaABAg,0.28080519334012927,0.31512307022588437,20,0.050000000000000044,2,126,1,0,127076.0,0.0,0,0,0,0,1
Ugy_eiwOwXykdE0vvUt4AaABAg,0.15156315882720012,0.3553333361832901,3,0.0,1,16,0,0,125756.0,0.0,0,0,0,0,0
UgycrrFzWBKq1DInSZh4AaABAg,0.20286928140559843,0.2628609283595951,14,0.0,1,80,0,1,123373.0,0.07142857142857142,0,0,0,0,0
UgwNYPo_Pt9TCmQVPTR4AaABAg,0.3076926051069053,0.26366144328370245,12,0.0,1,62,0,0,120749.0,0.0,0,0,0,0,0
UgzxeIhkfNhrwEVIFU14AaABAg,0.37521587328760475,0.4122727482600441,35,0.11428571428571432,4,205,0,1,95325.0,0.02857142857142857,0,0,0,0,0
Ugwhksy062rO2D81i714AaABAg,0.29372060749762696,0.3289175262401077,14,0.0,3,76,0,1,95225.0,0.07142857142857142,0,0,0,0,0
Ugw0HbTJXbpjm1NwBUh4AaABAg,0.2428903824073109,0.274600208517539,9,0.0,1,64,0,0,89705.0,0.0,0,0,0,0,0
UgyH8LXIweYD3byhi9Z4AaABAg,0.43963880450048604,0.4598149825446064,25,0.040000000000000036,1,137,0,0,85984.0,0.04,0,0,0,0,0
UgwF31VnaSQ6QxPaH0h4AaABAg,0.38390482272965987,0.42545296141906114,31,0.06451612903225812,2,165,0,1,84525.0,0.0,0,0,0,0,0
UgwUYgl3toBtV_bLzP54AaABAg,0.2563808091923984,0.2496335401887625,7,0.0,2,37,0,0,82917.0,0.0,0,0,0,0,0
Ugz5rAf1GwM21SD7h0Z4AaABAg,0.10684133912622844,0.16519270089773083,7,0.0,1,46,1,0,82519.0,0.2857142857142857,0,0,0,0,1
Ugxt1RDmkewM8xYsAdt4AaABAg,0.1462813970592942,0.2984665863554361,3,0.0,1,16,0,0,81795.0,0.0,0,0,0,0,0
UgwmhKTHnJdH_2iQvA54AaABAg,0.19535756646319685,0.2201899800359705,10,0.0,1,55,0,0,80585.0,0.3,0,0,0,0,1
Ugz4jAm8HDI50NSkrrp4AaABAg,0.1852101595480623,0.2335496752654769,7,0.0,1,42,0,0,80250.0,0.0,0,0,0,0,0
Ugwj7QEvbzgzG6GW7-x4AaABAg,0.21947128571202623,0.2067568248617321,5,0.0,1,26,0,0,79346.0,0.0,0,0,0,0,0
Ugw2Ayvrt3rLlLh5F7l4AaABAg,0.12614944655430377,0.17833241819676626,10,0.0,1,63,4,0,76857.0,0.1,1,1,0,0,0
Ugw5rX0nu1KHNzQOMtt4AaABAg,0.36736816775275083,0.396945735781139,7,0.0,2,47,0,1,74867.0,0.0,0,0,0,0,0
UgwaK7V6xItLGV4Mx4R4AaABAg,0.5251435363555096,0.5157149938686684,37,0.10810810810810811,1,218,2,0,74937.0,0.0,0,0,0,0,0
UgwD9nc2MeomXN8bNyN4AaABAg,0.3535862200280283,0.39297470209165547,19,0.0,1,98,0,0,74378.0,0.0,0,0,0,0,0
UgwcsCirJlY2WVAccHJ4AaABAg,0.3410267499897348,0.35945423394475834,9,0.0,2,59,0,1,72351.0,0.1111111111111111,0,0,0,0,0
Ugw1ic5lTDVO-CeXk0V4AaABAg,0.3099415989912612,0.40181872472221086,10,0.0,4,63,3,1,68608.0,0.1,0,0,0,0,0
UgzsM8i5nlCgtMProPV4AaABAg,0.15251507660814492,0.2008265697328296,5,0.0,1,31,0,1,67591.0,0.0,0,0,0,0,0
UgxGWPSNpCUuE5qbN5B4AaABAg,0.2114461013052447,0.19540036900150645,10,0.0,1,74,0,0,65738.0,0.1,0,0,0,0,0
UgxUqQdcS9oWarhywn54AaABAg,0.2684881471970299,0.28925653600248397,9,0.0,1,58,0,0,65008.0,0.0,0,0,0,0,0
UgwgueiWdrphJkXw-Mh4AaABAg,0.20150553869139587,0.3040679978309251,10,0.0,3,56,4,1,63868.0,0.0,0,0,0,0,0
UgytTlboiXN7XWOWZJt4AaABAg,0.11132645005630476,0.19873152354747423,10,0.0,2,58,0,1,63255.0,0.0,0,0,0,0,0
UgzrSxnou0GlFmQMlFF4AaABAg,0.14208974902852023,0.11112684072603157,8,0.125,1,37,1,0,63123.0,0.125,0,0,0,0,0
Ugy0KOk_asCF2-r0i4h4AaABAg,0.12046888577148754,0.15705331806108588,8,0.0,1,53,4,0,61403.0,0.0,1,1,0,0,1
UgwhBWh8uNJmboVol5h4AaABAg,0.48040869694210947,0.46905378323860974,34,0.02941176470588236,1,207,3,0,59978.0,0.08823529411764706,0,0,0,0,0
UgzO8_DrRYGOHQjsskF4AaABAg,0.17575890026202134,0.20092467473511375,21,0.0,3,126,7,0,59929.0,0.0,1,0,1,0,1
UgzFxlUUA-vNSiTVJd54AaABAg,0.26934175567002566,0.31308742145313606,5,0.0,1,43,0,0,59603.0,0.0,0,0,0,0,0
UgwIZw3jNLWet0XYCIV4AaABAg,0.23950790840546385,0.2902789744958059,10,0.0,1,65,0,0,58537.0,0.0,0,0,0,0,0
Ugx1SnIKUMD5RVGyrgh4AaABAg,0.17987644989348234,0.2286105775830134,7,0.0,1,38,0,0,57902.0,0.0,0,0,0,0,0
UgwLWl2weOzcpPo6jQd4AaABAg,0.27471896904697224,0.2414768822382551,8,0.0,1,44,0,1,57714.0,0.25,0,0,0,0,0
Ugz_0pu-FNqovqUJ77d4AaABAg,0.33665721111341956,0.4009144390165549,37,0.05405405405405406,3,218,0,1,56668.0,0.13513513513513514,0,0,0,0,0
UgydeMJawqpgo7IDfDd4AaABAg,0.20793821999927503,0.33835754567664106,6,0.0,1,37,2,0,54743.0,0.0,0,0,0,0,0
Ugx4dkGqvBNgO-w66w14AaABAg,0.4137201343240475,0.4525524453873538,24,0.0,4,133,1,1,53815.0,0.125,0,0,0,0,0
UgxE2hreGP9nIRE5wBt4AaABAg,0.351748837677448,0.3330688037974358,27,0.07407407407407407,5,134,3,0,51796.0,0.0,0,0,0,0,0
Ugz1rjQF0uueVm58n-d4AaABAg,0.22158974212272056,0.3593832126673725,3,0.0,1,18,0,0,48731.0,0.0,0,0,0,0,0
UgxMR2ScDUt3nzs81r54AaABAg,0.18243221963537065,0.282074316572913,4,0.0,1,24,1,0,47625.0,0.0,0,0,0,0,0
Ugy8eO0yp8k9tWtG17Z4AaABAg,0.1285961751784837,0.2450984840905538,5,0.0,1,27,0,1,47610.0,0.0,0,0,0,0,0
Ugyx2sbZ7br7TWAnYgx4AaABAg,0.28595968545452494,0.3235438457153758,68,0.22058823529411764,13,366,0,1,47144.0,0.04411764705882353,0,0,1,0,1
Ugzfd6LhZYMnHcFAC_R4AaABAg,0.1674066929758697,0.3324407644397693,4,0.0,1,21,0,0,46903.0,0.0,0,0,0,0,0
Ugx0Fp9ffgWb8oFNWF14AaABAg,0.19976570551276218,0.21101902853019133,11,0.0,1,72,0,0,46659.0,0.0,0,0,0,0,0
UgzV_ZxnTXgwXbS4APN4AaABAg,0.5397647617322862,0.5244216231053797,62,0.09677419354838712,6,340,1,1,46141.0,0.04838709677419355,0,0,0,0,0
UgwTgiYYTm7RKOCX1jZ4AaABAg,0.37766734923367684,0.39087641807199053,19,0.10526315789473684,2,95,0,1,45681.0,0.05263157894736842,0,0,0,0,0
UgxpWfLNDw6P4wUnAcZ4AaABAg,0.13754628151172527,0.2051678468929233,3,0.0,1,20,0,0,45097.0,0.0,0,0,0,0,0
UgzbcFJE55xF8u_KCj94AaABAg,0.1364479209914317,0.19743318647759187,6,0.0,1,26,0,0,45074.0,0.16666666666666666,0,0,0,0,0
Ugw5CAmeJvyK9W3Kn2d4AaABAg,0.2805273827945089,0.3247234017410971,9,0.0,1,48,0,0,44734.0,0.1111111111111111,0,0,0,0,0
UgzKJxFBhGywIfS6LT14AaABAg,0.5599529745854852,0.5393276149801051,77,0.1428571428571429,12,456,0,1,44679.0,0.025974025974025976,0,0,0,0,0
Ugx1a5--NwhGsxmMuzF4AaABAg,0.15291264555967607,0.1744150631842225,4,0.0,1,35,0,0,43492.0,0.0,0,0,0,0,0
UgykxOrgx0wGI64n8uN4AaABAg,0.15940579716899456,0.22364618478806775,7,0.0,1,40,0,0,43432.0,0.0,0,0,0,0,0
Ugy9RSXiswr6n6U1viZ4AaABAg,0.3865257227702031,0.3727114445273345,18,0.11111111111111116,1,106,0,0,42991.0,0.0,0,0,0,0.2536679408004831,0
UgyYBwJKzYOa6MZyW014AaABAg,0.18691906086463583,0.27749395510764324,6,0.0,1,34,0,1,42820.0,0.0,0,0,0,0,0
Ugwdej0VvQS3Q-XssrF4AaABAg,0.3483491653735125,0.2795504412684899,5,0.0,1,31,0,0,42819.0,0.0,0,0,0,0.0,0
UgzQ2Z5dZFjjnFVz2QN4AaABAg,0.3766163000214723,0.3865669342564788,37,0.1351351351351351,4,228,2,1,42554.0,0.0,0,0,0,0,0
UgzNBOP3-2ufLcIniP94AaABAg,0.16578733249759675,0.3539706222277232,2,0.0,1,12,0,0,42041.0,0.0,0,0,0,0,0
Ugz8G_4Hcj6I3B8VM5N4AaABAg,0.13666359189300722,0.21668336619592965,19,0.21052631578947367,1,102,1,0,41605.0,0.10526315789473684,0,0,0,0,0
UgxK7VLJgOHovvmpDCl4AaABAg,0.3302256586812914,0.3269279016514145,13,0.0,1,82,0,1,41546.0,0.07692307692307693,0,0,0,0,0
UgzCOWQJo31eDK4ikY94AaABAg,0.277303774121364,0.22427583728998438,8,0.0,1,42,0,0,40632.0,0.0,0,0,0,0,0
UgwI9A1b8YzOyZzDY4R4AaABAg,0.11863212088790318,0.14692224276046664,5,0.0,1,23,1,0,40071.0,0.4,0,0,0,0,0
UgxRlCM7OjE5MZBUyat4AaABAg,0.2528627033091219,0.3097597132751985,9,0.0,1,50,0,0,38640.0,0.0,0,0,0,0,0
UgxrdruwhBTCcGWE2O94AaABAg,0.18430493607438572,0.21730714318618474,6,0.0,1,33,0,0,36757.0,0.3333333333333333,0,0,0,0,1
UgywBYHq4N6PPmUWMPp4AaABAg,0.2396109139753318,0.2243955344422463,3,0.0,1,22,0,0,29076.0,0.0,0,0,0,0,0
UgwMPNN02ncjcf0LXQp4AaABAg,0.3943298145008308,0.3366859717373356,22,0.09090909090909094,1,127,0,1,28969.0,0.045454545454545456,0,0,0,0,0
UgxWTwVhuY7EZDJqdJx4AaABAg,0.49959595277913155,0.4827937453111079,112,0.1071428571428571,1,683,0,0,28343.0,0.008928571428571428,0,0,0,0,0
UgwPdygh4-9FxRdP-iR4AaABAg,0.1934510395777939,0.3261538026226884,3,0.0,1,19,0,0,27642.0,0.0,0,0,0,0,0
UgwDBF6o1sv_Z3YmZtt4AaABAg,0.18060248776555446,0.22340076298380285,7,0.0,1,37,0,1,25668.0,0.0,0,0,0,0,0
Ugy5utf2tK-KQ1EAH6F4AaABAg,0.14361558221988124,0.22850691542035076,3,0.0,1,16,0,0,23338.0,0.0,0,0,0,0,0
UgyNVFmWlPR5WD4I-Rt4AaABAg,0.12162818242389875,0.15993430166178377,4,0.0,1,18,0,0,23010.0,0.0,0,0,0,0,0
UgzhszqsR_bAhriN9zx4AaABAg,0.1260469064171419,0.2597609585003185,4,0.0,3,27,0,0,22438.0,0.25,0,0,0,0,0
Ugy5JaAcdTaIVJgZblV4AaABAg,0.29695854340584166,0.2946410195240141,5,0.0,1,27,0,0,21623.0,0.2,0,0,0,0,0
UgxdRtRU6Kvm_6PmfeZ4AaABAg,0.2573422593070005,0.25467862169579264,5,0.0,1,28,0,0,21512.0,0.0,0,0,0,0,0
UgzOd9g9GyrIupTdPgt4AaABAg,0.07932910048352194,0.21730734727740922,4,0.0,1,23,0,0,20901.0,0.0,0,0,0,0,0
UgztbvvqYw67Ltm4S_R4AaABAg,0.07904322948111994,0.14465328022310586,3,0.0,1,16,0,0,20872.0,0.0,0,0,0,0,0
UgzcFAiVLYYUeQp8idx4AaABAg,0.2733836174291371,0.2726812426804034,17,0.0,1,94,0,0,20451.0,0.0,0,0,0,0,0
Ugzg1mzpe66p_yri7DV4AaABAg,0.32807611429901484,0.27758051079728513,12,0.16666666666666663,3,66,0,1,18414.0,0.0,0,0,0,0,0
Ugy4fz70v40WPLXgUTp4AaABAg,0.5640514585003078,0.4892616156189393,143,0.19580419580419584,14,842,0,1,18405.0,0.03496503496503497,0,0,0,0.0,0
Ugx_Ajv6f2ZB4k7No894AaABAg,0.2235418589279381,0.38736014563895765,6,0.0,1,39,0,0,18134.0,0.0,0,0,0,0.0,0
Ugz6iOe3XvfGJ3X8-1Z4AaABAg,0.40585710092548083,0.3467369916365797,17,0.0,1,105,1,0,17945.0,0.0,0,0,0,0,0
UgzYTK6qP9OW-UzAQvh4AaABAg,0.19354100151519466,0.2780593391151591,5,0.0,1,31,0,0,17276.0,0.0,0,0,0,0,0
Ugz6-BhxRqbqfddUE6p4AaABAg,0.10207039516502019,0.1638551015761648,6,0.0,1,32,0,1,16862.0,0.0,0,0,0,0,0
UgyaxLM2qEO6XAdWjW54AaABAg,0.12509830821497014,0.23408457015028614,7,0.0,1,40,1,0,16747.0,0.0,0,0,0,0,0
UgwpSwLIXsedYWfqM4N4AaABAg,0.22699815945425225,0.35072589803816684,11,0.0,3,70,0,1,16419.0,0.0,0,0,0,0,0
UgzAkHic7A0evORwMN94AaABAg,0.43398621995342873,0.4300922061394173,21,0.0,2,129,0,1,16248.0,0.09523809523809523,0,0,0,0,0
Ugza1FBh3BblUTs5DK94AaABAg,0.2039712408140783,0.21489273716775575,3,0.0,1,15,0,0,15897.0,0.0,0,0,0,0,0
UgxUmzLpFnoPh9BDk_h4AaABAg,0.12088578663372712,0.20073869031789204,2,0.0,1,14,0,0,14508.0,0.0,0,0,0,0,0
UgwNCeXCjYgv0HdDvVJ4AaABAg,0.12690221390801654,0.15045922989283533,5,0.0,1,30,0,0,14490.0,0.0,0,0,0,0,0
UgyrJpFOeY8Ac287omR4AaABAg,0.20765516812346194,0.40913452799165734,5,0.0,1,27,0,0,14029.0,0.0,0,0,0,0,0
UgzqY24QAcVEupwjYWd4AaABAg,0.49033457754332876,0.4274449235533196,18,0.0,1,116,0,0,13297.0,0.05555555555555555,0,0,0,0,0
UgyNRBi6D3RbGp0oFTp4AaABAg,0.3252757805125517,0.425634811757111,12,0.08333333333333337,2,79,0,1,12834.0,0.0,0,0,0,0,0
UgwaLMuNbGxqEPhJiPR4AaABAg,0.21514619910914032,0.21553578970956777,8,0.0,1,40,1,0,12647.0,0.0,0,0,0,0,0
UgxDQ4pCfstEh4OxlMx4AaABAg,0.26679817625513813,0.3381376904479242,19,0.0,1,112,0,1,11699.0,0.15789473684210525,0,0,0,0,0
UgzJhSwWhEJrLcqz8qV4AaABAg,0.2316290629812279,0.3440391641441853,4,0.0,1,30,0,1,11339.0,0.0,0,0,0,0,0
UgzaR9eGtjVfToY_QN54AaABAg,0.16485416631373295,0.2383611881815518,3,0.0,1,15,0,0,11105.0,0.0,0,0,0,0,0
UgysJ0ujmkrxDEPX6qN4AaABAg,0.21214909683212796,0.166007173595801,8,0.0,1,41,0,0,10940.0,0.125,0,0,0,0,0
UgwJIJuS-N1HZm0Fvn94AaABAg,0.3026064183038303,0.29052718449739934,7,0.0,1,40,0,0,10248.0,0.42857142857142855,0,0,0,0,0
UgxnO3nFhQfJBeEYnwB4AaABAg,0.10521853584241846,0.1170099509248355,8,0.0,1,53,4,0,10277.0,0.0,1,1,0,0,0
Ugxq3R_JY-A_6rjU8_54AaABAg,0.16694522993644456,0.18707309298982944,5,0.0,1,31,0,1,9995.0,0.0,0,0,0,0,0
Ugznm3vIzUGFM1jnaRp4AaABAg,0.14918424113330508,0.22901427636971372,4,0.0,1,23,0,1,9458.0,0.0,0,0,0,0,0
UgwrnDPURO3Fmubkc-x4AaABAg,0.09531110136035838,0.18730597110391548,5,0.0,1,29,1,0,9192.0,0.0,0,0,0,0,0
Ugxl1KIILQe4cq1a2Rd4AaABAg,0.3938844267932646,0.3282501955403837,15,0.0,1,84,0,0,8834.0,0.0,0,0,0,0,0
UgwbYjWhddDRIiaWPPF4AaABAg,0.20788933915905294,0.31287412569864737,3,0.0,1,16,0,0,8669.0,0.0,0,0,0,0,0
UgzNtR3ZSK8Niw6cL0x4AaABAg,0.45823686037535943,0.5198864098844143,21,0.09523809523809523,2,136,0,1,8451.0,0.047619047619047616,0,0,0,0,0
UgzYLBQQO61HGEb8N1p4AaABAg,0.2018966275326829,0.3015817110666807,4,0.0,1,29,0,0,8209.0,0.0,0,0,0,0,0
UgynMXk5ymhF9SIUuMB4AaABAg,0.19911016227094716,0.25307459299250223,12,0.0,2,71,0,1,7986.0,0.0,0,0,0,0,0
UgzJLSN7NVh_4tai7pF4AaABAg,0.5586177895321629,0.5251525753812701,61,0.0,4,381,3,1,7975.0,0.0,0,0,0,0,0
UgzChj4w60uGLs4YLLV4AaABAg,0.3601346775892389,0.35639868398478197,20,0.09999999999999998,2,129,0,0,7934.0,0.0,0,0,0,0,0
UgwZ_0YILXUMQIAT4Ah4AaABAg,0.15156315882720012,0.3553333361832901,3,0.0,1,16,0,0,7038.0,0.0,0,0,0,0,0
UgzBBigW8f4QluIojPh4AaABAg,0.37759347095082724,0.40488732098958813,21,0.0,1,117,3,0,6963.0,0.0,0,0,0,0,0
Ugzz3PtbrwDnC2-mowN4AaABAg,0.2223030378117792,0.28581220252727735,18,0.0,1,99,9,0,6958.0,0.0,0,0,0,0,0
UgxjHrH_ZyLgb_Tw_QJ4AaABAg,0.17685021672114662,0.2863516660357493,2,0.0,1,10,0,0,6863.0,0.0,0,0,0,0,0
Ugy764Y_PMUuhk4XqWN4AaABAg,0.276981264708932,0.2880201431837417,13,0.0,1,71,0,0,6816.0,0.0,0,0,0,0,0
UgwL_3kfBl4BHZhoJmV4AaABAg,0.3396613147509349,0.42524140078910794,21,0.04761904761904767,2,122,0,1,6737.0,0.0,0,0,0,0,0
UgyCswPHsC0gZpR0-FB4AaABAg,0.3152718541523089,0.39943173395733167,12,0.0,3,77,0,1,6720.0,0.0,0,0,0,0,0
UgwHA6NbGBz9ZVcmtQp4AaABAg,0.14155592689574717,0.18379338156313194,6,0.0,2,37,0,1,6355.0,0.0,0,0,0,0,0
Ugx6Vgpl1ddsoqz48ud4AaABAg,0.27985121191954976,0.26867615130531636,5,0.0,1,27,0,1,5936.0,0.0,0,0,0,0,0
Ugyp33aV4tEuiWUGBB54AaABAg,0.19482014428956013,0.1806349124379157,6,0.0,1,37,0,1,5902.0,0.0,0,0,0,0,0
UgyKf2jEQ45TG_63RYl4AaABAg,0.3648053779895561,0.43269540898886294,8,0.0,1,48,0,1,5637.0,0.125,0,0,0,0,0
Ugzxe7C8UM4diO6-nJR4AaABAg,0.2565545786900451,0.24055119260584523,7,0.0,1,42,0,1,5431.0,0.0,0,0,0,0,0
UgyYgDpTTnv8_4SD9r94AaABAg,0.12400542589386856,0.2925268439770697,4,0.0,1,24,0,0,5302.0,0.0,0,0,0,0,0
Ugx27myEbhunnQL_jRh4AaABAg,0.3680900708918591,0.4116938018888804,20,0.0,1,114,0,0,5154.0,0.0,0,0,0,0,0
UgyL7D4HK3LKWmLMwdt4AaABAg,0.1580095373162751,0.16338066762732673,8,0.0,1,43,0,0,4989.0,0.0,0,0,0,0,0
UgzKOdlCArEV4T3q36p4AaABAg,0.2994923552424085,0.3829364777810305,21,0.09523809523809523,1,133,0,1,4924.0,0.047619047619047616,0,0,0,0,0
Ugyn-MtRl9KR3IFodz14AaABAg,0.09867152066560425,0.07733797911666845,6,0.0,1,28,0,1,4897.0,0.0,0,0,0,0,0
UgzQ60jRmUbJV4LMha54AaABAg,0.34121647784887676,0.31048562694654064,10,0.0,1,74,0,1,4706.0,0.0,0,0,0,0,0
UgymEhFyqrlsw4w1yPp4AaABAg,0.40111342629337166,0.36422343341199503,17,0.05882352941176472,1,93,0,1,4178.0,0.058823529411764705,0,0,0,0,0
UgxEENt3_8Za1W1SFH94AaABAg,0.2951513356942518,0.40808983933480375,19,0.21052631578947367,5,114,3,1,4113.0,0.0,0,0,0,0,0
UgxqpIlBvTjdj5GuIqR4AaABAg,0.3713142481814364,0.42933198118140425,32,0.15625,5,195,0,1,3966.0,0.0,0,0,0,0,0
Ugw4jYF0C_wH7Oz6DMF4AaABAg,0.376194867887926,0.3720023447109541,25,0.07999999999999996,2,161,0,1,3825.0,0.04,0,0,0,0,0
Ugw8bXEfC1ccS7dx4x14AaABAg,0.04588069773795978,0.08746073352364649,8,0.0,1,44,0,0,3720.0,0.0,0,0,0,0,0
Ugwjz_tQV9eJHXnxdt14AaABAg,0.30992712944581,0.3175488818828457,11,0.0,1,68,0,0,3706.0,0.0,0,0,0,0,0
Ugwl2Ll4h-qbRs2Octp4AaABAg,0.20903138449536007,0.31670957865009974,13,0.07692307692307687,1,79,0,0,3557.0,0.0,0,0,0,0.18488765185835232,0
UgwVly50sB49Uu2Pegp4AaABAg,0.2632035419361577,0.2543439978238219,5,0.0,1,39,0,0,3556.0,0.0,0,0,0,0,0
UgzTRObPCCNvef0Pxx14AaABAg,0.04552995370939403,0.13184844145628297,2,0.0,1,15,0,0,3485.0,0.0,0,0,0,0,0
Ugz1P-BsHGDkRMFg_CF4AaABAg,0.2786323056133155,0.33507145182872655,14,0.0,1,72,0,0,3261.0,0.0,0,0,0,0,0
Ugzq1WOAawxOnhM7J3V4AaABAg,0.03650669285620796,0.11326321562599335,3,0.0,1,14,0,0,3225.0,0.0,0,0,0,0,0
UgzRWVsXjykxzJseVp14AaABAg,0.17837813490427556,0.1559311214029748,8,0.0,1,37,0,0,3182.0,0.0,0,0,0,0,0
UgxFdVxRPHMQxaw-htN4AaABAg,0.28444622005444375,0.43680056340031176,16,0.0625,1,98,0,0,2990.0,0.0,0,0,0,0.1848876518583523,0
UgwOG7JFLc7GHZyelg94AaABAg,0.219506236028723,0.2717720485393193,9,0.0,1,51,0,0,2928.0,0.0,0,0,0,0,0
UgzuTy0-Yj1Ddy9ONwR4AaABAg,0.2795188696857967,0.36215981114157936,6,0.0,2,42,1,0,2868.0,0.0,0,0,0,0,0
UgxDznqW6zKcCQMyfzF4AaABAg,0.09948657576571415,0.17686996383240539,2,0.0,1,10,0,1,2720.0,0.0,0,0,0,0,0
UgwpS2ikD9FKIgl977R4AaABAg,0.21814567400707688,0.27330337777207525,8,0.0,1,47,0,0,2669.0,0.0,0,0,0,0,0
UgyVVkNu-OAQaL3VFER4AaABAg,0.06766200585803929,0.08623335579442581,2,0.0,1,9,0,0,2316.0,0.0,0,0,0,0,0
UgzCvvgPbUhRrhNslJl4AaABAg,0.2613495195322632,0.22374300149695228,6,0.0,1,39,1,1,2076.0,0.16666666666666666,0,0,0,0,0
Ugzo44VTmpvOrDLKvVZ4AaABAg,0.12814981271981238,0.3456831318921676,5,0.0,1,27,0,0,2049.0,0.0,0,0,0,0,0
UgyJnzKLpsukvddJKhZ4AaABAg,0.165454833689139,0.25272288140532684,12,0.0,2,66,0,1,1807.0,0.0,0,0,0,0,0
Ugza9HBHSwEkW22bqUx4AaABAg,0.25799772554300904,0.3335218155958898,10,0.09999999999999998,1,65,0,1,2505.0,0.1,0,0,0,0,0
UgzR289CbDet2cNeMeB4AaABAg,0.1948608637173001,0.24079752593381293,13,0.07692307692307687,1,81,0,0,1656.0,0.07692307692307693,0,0,0,0,0
